race,id,county_fips,party,votes,county_total_votes,county_vote_percent
President,22047,22047,PSL,3.0,16719.0,0.00017943656917279743
President,22049,22049,REP,5394.0,7632.0,0.7067610062893082
President,22049,22049,DEM,2143.0,7632.0,0.28079140461215935
President,22049,22049,LIB,51.0,7632.0,0.0066823899371069185
President,22049,22049,IND,16.0,7632.0,0.0020964360587002098
President,22049,22049,ASP,10.0,7632.0,0.001310272536687631
President,22049,22049,CST,3.0,7632.0,0.00039308176100628933
President,22049,22049,LLC,3.0,7632.0,0.00039308176100628933
President,22049,22049,IND,3.0,7632.0,0.00039308176100628933
President,22049,22049,IND,3.0,7632.0,0.00039308176100628933
President,22049,22049,IND,2.0,7632.0,0.0002620545073375262
President,22049,22049,UTY,2.0,7632.0,0.0002620545073375262
President,22049,22049,PSL,2.0,7632.0,0.0002620545073375262
President,22049,22049,SWP,0.0,7632.0,0.0
President,22051,22051,REP,105949.0,193733.0,0.5468815328312677
President,22051,22051,DEM,84477.0,193733.0,0.43604858232722354
President,22051,22051,LIB,1935.0,193733.0,0.009987973138288263
President,22051,22051,IND,532.0,193733.0,0.002746047395126282
President,22051,22051,ASP,215.0,193733.0,0.0011097747931431404
President,22051,22051,IND,134.0,193733.0,0.0006916735920054921
President,22051,22051,CST,101.0,193733.0,0.0005213360656160799
President,22051,22051,IND,86.0,193733.0,0.00044390991725725613
President,22051,22051,PSL,86.0,193733.0,0.00044390991725725613
President,22051,22051,IND,66.0,193733.0,0.00034067505277882447
President,22051,22051,LLC,59.0,193733.0,0.0003045428502113734
President,22051,22051,UTY,54.0,193733.0,0.00027873413409176546
President,22051,22051,SWP,39.0,193733.0,0.00020130798573294174
President,22053,22053,REP,11423.0,14841.0,0.7696920692675696
President,22053,22053,DEM,3208.0,14841.0,0.21615794083956608
President,22053,22053,LIB,131.0,14841.0,0.008826898456977293
President,22053,22053,IND,22.0,14841.0,0.0014823798935381712
President,22053,22053,ASP,19.0,14841.0,0.0012802371807829661
President,22053,22053,IND,9.0,14841.0,0.0006064281382656155
President,22053,22053,UTY,7.0,14841.0,0.0004716663297621454
President,22053,22053,PSL,6.0,14841.0,0.0004042854255104103
President,22053,22053,IND,5.0,14841.0,0.0003369045212586753
President,22053,22053,IND,4.0,14841.0,0.00026952361700694025
President,22053,22053,CST,3.0,14841.0,0.00020214271275520516
President,22053,22053,LLC,2.0,14841.0,0.00013476180850347013
President,22053,22053,SWP,2.0,14841.0,0.00013476180850347013
President,22055,22055,REP,72519.0,114521.0,0.6332375721483396
President,22055,22055,DEM,39685.0,114521.0,0.346530330681709
President,22055,22055,LIB,1512.0,114521.0,0.013202818697007537
President,22055,22055,IND,256.0,114521.0,0.0022353978746256146
President,22055,22055,ASP,168.0,114521.0,0.0014669798552230595
President,22055,22055,IND,95.0,114521.0,0.0008295421800368491
President,22055,22055,PSL,73.0,114521.0,0.0006374376751862104
President,22055,22055,IND,47.0,114521.0,0.00041040507854454643
President,22055,22055,IND,37.0,114521.0,0.00032308484906698335
President,22055,22055,CST,36.0,114521.0,0.00031435282611922706
President,22055,22055,UTY,32.0,114521.0,0.00027942473432820183
President,22055,22055,LLC,32.0,114521.0,0.00027942473432820183
President,22055,22055,SWP,29.0,114521.0,0.0002532286654849329
President,22057,22057,REP,36024.0,45388.0,0.793689962104521
President,22057,22057,DEM,8672.0,45388.0,0.191063717282101
President,22057,22057,LIB,424.0,45388.0,0.009341676213977263
President,22057,22057,IND,80.0,45388.0,0.001762580417731559
President,22057,22057,ASP,54.0,45388.0,0.0011897417819688022
President,22057,22057,CST,21.0,45388.0,0.0004626773596545342
President,22057,22057,IND,21.0,45388.0,0.0004626773596545342
President,22057,22057,IND,19.0,45388.0,0.0004186128492112453
President,22057,22057,UTY,18.0,45388.0,0.0003965805939896008
President,22057,22057,PSL,18.0,45388.0,0.0003965805939896008
President,22057,22057,IND,17.0,45388.0,0.0003745483387679563
President,22057,22057,LLC,12.0,45388.0,0.00026438706265973383
President,22057,22057,SWP,8.0,45388.0,0.0001762580417731559
President,22059,22059,REP,6378.0,7077.0,0.9012293344637559
President,22059,22059,DEM,638.0,7077.0,0.09015119400876077
President,22059,22059,LIB,39.0,7077.0,0.005510809665112336
President,22059,22059,IND,5.0,7077.0,0.0007065140596297867
President,22059,22059,CST,4.0,7077.0,0.0005652112477038293
President,22059,22059,ASP,4.0,7077.0,0.0005652112477038293
President,22059,22059,LLC,3.0,7077.0,0.000423908435777872
President,22059,22059,PSL,2.0,7077.0,0.00028260562385191464
President,22059,22059,IND,1.0,7077.0,0.00014130281192595732
President,22059,22059,UTY,1.0,7077.0,0.00014130281192595732
President,22059,22059,IND,1.0,7077.0,0.00014130281192595732
President,22059,22059,IND,1.0,7077.0,0.00014130281192595732
President,22059,22059,SWP,0.0,7077.0,0.0
President,22061,22061,REP,11311.0,19275.0,0.586822308690013
President,22061,22061,DEM,7559.0,19275.0,0.39216601815823604
President,22061,22061,LIB,276.0,19275.0,0.014319066147859922
President,22061,22061,IND,40.0,19275.0,0.0020752269779507134
President,22061,22061,ASP,27.0,19275.0,0.0014007782101167316
President,22061,22061,IND,16.0,19275.0,0.0008300907911802854
President,22061,22061,UTY,11.0,19275.0,0.0005706874189364461
President,22061,22061,IND,9.0,19275.0,0.0004669260700389105
President,22061,22061,LLC,9.0,19275.0,0.0004669260700389105
President,22061,22061,PSL,8.0,19275.0,0.0004150453955901427
President,22061,22061,IND,4.0,19275.0,0.00020752269779507134
President,22061,22061,CST,3.0,19275.0,0.0001556420233463035
President,22061,22061,SWP,2.0,19275.0,0.00010376134889753567
President,22063,22063,REP,54877.0,65230.0,0.8412846849609076
President,22063,22063,DEM,9249.0,65230.0,0.1417905871531504
President,22063,22063,LIB,817.0,65230.0,0.012524911850375594
President,22063,22063,IND,98.0,65230.0,0.001502376207266595
President,22063,22063,ASP,51.0,65230.0,0.0007818488425571056
President,22063,22063,IND,29.0,65230.0,0.00044458071439521695
President,22063,22063,CST,22.0,65230.0,0.0003372681281618887
President,22063,22063,LLC,21.0,65230.0,0.0003219377586999847
President,22063,22063,UTY,17.0,65230.0,0.0002606162808523685
President,22063,22063,PSL,15.0,65230.0,0.0002299555419285605
President,22063,22063,IND,13.0,65230.0,0.0001992948030047524
President,22063,22063,SWP,12.0,65230.0,0.00018396443354284838
President,22063,22063,IND,9.0,65230.0,0.0001379733251571363
President,22065,22065,DEM,2654.0,4670.0,0.5683083511777302
President,22065,22065,REP,1930.0,4670.0,0.4132762312633833
President,22065,22065,LIB,23.0,4670.0,0.004925053533190578
President,22065,22065,IND,12.0,4670.0,0.002569593147751606
President,22065,22065,ASP,11.0,4670.0,0.002355460385438972
President,22065,22065,IND,10.0,4670.0,0.0021413276231263384
President,22065,22065,IND,8.0,4670.0,0.0017130620985010706
President,22065,22065,IND,7.0,4670.0,0.0014989293361884369
President,22065,22065,UTY,6.0,4670.0,0.001284796573875803
President,22065,22065,CST,4.0,4670.0,0.0008565310492505353
President,22065,22065,SWP,3.0,4670.0,0.0006423982869379015
President,22065,22065,LLC,1.0,4670.0,0.00021413276231263382
President,22065,22065,PSL,1.0,4670.0,0.00021413276231263382
President,22067,22067,REP,6510.0,11574.0,0.5624675997926387
President,22067,22067,DEM,4946.0,11574.0,0.42733713495766373
President,22067,22067,LIB,56.0,11574.0,0.004838430965958182
President,22067,22067,IND,11.0,11574.0,0.0009504060825989287
President,22067,22067,IND,9.0,11574.0,0.0007776049766718507
President,22067,22067,ASP,8.0,11574.0,0.0006912044237083118
President,22067,22067,IND,8.0,11574.0,0.0006912044237083118
President,22067,22067,CST,5.0,11574.0,0.0004320027648176948
President,22067,22067,LLC,5.0,11574.0,0.0004320027648176948
President,22067,22067,SWP,5.0,11574.0,0.0004320027648176948
President,22067,22067,UTY,4.0,11574.0,0.0003456022118541559
President,22067,22067,PSL,4.0,11574.0,0.0003456022118541559
President,22067,22067,IND,3.0,11574.0,0.0002592016588906169
President,22069,22069,REP,9358.0,16554.0,0.5653014377189803
President,22069,22069,DEM,6896.0,16554.0,0.41657605412589105
President,22069,22069,LIB,172.0,16554.0,0.010390238008940436
President,22069,22069,IND,28.0,16554.0,0.0016914340944786759
President,22069,22069,ASP,23.0,16554.0,0.0013893922918931981
President,22069,22069,IND,22.0,16554.0,0.0013289839313761025
President,22069,22069,CST,12.0,16554.0,0.0007249003262051468
President,22069,22069,IND,12.0,16554.0,0.0007249003262051468
President,22069,22069,SWP,9.0,16554.0,0.0005436752446538601
President,22069,22069,PSL,7.0,16554.0,0.00042285852361966897
President,22069,22069,IND,6.0,16554.0,0.0003624501631025734
President,22069,22069,LLC,5.0,16554.0,0.0003020418025854778
President,22069,22069,UTY,4.0,16554.0,0.00024163344206838228
President,22071,22071,DEM,147854.0,177819.0,0.8314859491955303
President,22071,22071,REP,26664.0,177819.0,0.14995023029035143
President,22071,22071,LIB,1603.0,177819.0,0.00901478469679843
President,22071,22071,IND,708.0,177819.0,0.003981576771886019
President,22071,22071,PSL,262.0,177819.0,0.0014734083534380465
President,22071,22071,ASP,178.0,177819.0,0.0010010178889769935
President,22071,22071,IND,132.0,177819.0,0.000742327872724512
President,22071,22071,SWP,111.0,177819.0,0.0006242302566092487
President,22071,22071,IND,100.0,177819.0,0.0005623696005488727
President,22071,22071,IND,76.0,177819.0,0.0004274008964171433
President,22071,22071,UTY,52.0,177819.0,0.0002924321922854138
President,22071,22071,CST,42.0,177819.0,0.00023619523223052655
President,22071,22071,LLC,37.0,177819.0,0.0002080767522030829
President,22073,22073,REP,42255.0,69166.0,0.6109215510510945
President,22073,22073,DEM,25913.0,69166.0,0.37464939421102855
President,22073,22073,LIB,624.0,69166.0,0.009021773703842929
President,22073,22073,IND,125.0,69166.0,0.0018072463349044327
President,22073,22073,ASP,69.0,69166.0,0.0009975999768672469
President,22073,22073,IND,48.0,69166.0,0.0006939825926033021
President,22073,22073,IND,33.0,69166.0,0.0004771130324147703
President,22073,22073,CST,22.0,69166.0,0.0003180753549431802
President,22073,22073,LLC,19.0,69166.0,0.00027470144290547377
President,22073,22073,PSL,18.0,69166.0,0.0002602434722262383
President,22073,22073,IND,15.0,69166.0,0.00021686956018853194
President,22073,22073,UTY,14.0,69166.0,0.00020241158950929646
President,22073,22073,SWP,11.0,69166.0,0.0001590376774715901
President,22075,22075,REP,7412.0,11014.0,0.6729616851280189
President,22075,22075,DEM,3414.0,11014.0,0.30996913019792993
President,22075,22075,LIB,103.0,11014.0,0.009351734156528055
President,22075,22075,IND,31.0,11014.0,0.002814599600508444
President,22075,22075,ASP,17.0,11014.0,0.0015434901035046304
President,22075,22075,IND,7.0,11014.0,0.0006355547485019067
President,22075,22075,LLC,6.0,11014.0,0.0005447612130016343
President,22075,22075,IND,6.0,11014.0,0.0005447612130016343
President,22075,22075,IND,6.0,11014.0,0.0005447612130016343
President,22075,22075,UTY,5.0,11014.0,0.0004539676775013619
President,22075,22075,PSL,4.0,11014.0,0.0003631741420010895
President,22075,22075,CST,2.0,11014.0,0.00018158707100054475
President,22075,22075,SWP,1.0,11014.0,9.079353550027238e-05
President,22077,22077,REP,7503.0,12371.0,0.6064990704065961
President,22077,22077,DEM,4683.0,12371.0,0.37854660092151
President,22077,22077,LIB,94.0,12371.0,0.00759841564950287
President,22077,22077,IND,21.0,12371.0,0.001697518389782556
President,22077,22077,ASP,17.0,12371.0,0.0013741815536334977
President,22077,22077,IND,11.0,12371.0,0.0008891762994099103
President,22077,22077,UTY,11.0,12371.0,0.0008891762994099103
President,22077,22077,IND,7.0,12371.0,0.000565839463260852
President,22077,22077,LLC,6.0,12371.0,0.00048500525422358744
President,22077,22077,IND,6.0,12371.0,0.00048500525422358744
President,22077,22077,CST,5.0,12371.0,0.0004041710451863228
President,22077,22077,SWP,5.0,12371.0,0.0004041710451863228
President,22077,22077,PSL,2.0,12371.0,0.00016166841807452914
President,22079,22079,REP,38347.0,58865.0,0.6514397349868343
President,22079,22079,DEM,19475.0,58865.0,0.33084175656162407
President,22079,22079,LIB,693.0,58865.0,0.01177270024632634
President,22079,22079,IND,125.0,58865.0,0.002123502930434044
President,22079,22079,ASP,48.0,58865.0,0.0008154251252866729
President,22079,22079,IND,47.0,58865.0,0.0007984371018432006
President,22079,22079,CST,23.0,58865.0,0.0003907245391998641
President,22079,22079,IND,22.0,58865.0,0.00037373651575639175
President,22079,22079,PSL,20.0,58865.0,0.00033976046886944705
President,22079,22079,IND,18.0,58865.0,0.00030578442198250235
President,22079,22079,UTY,16.0,58865.0,0.00027180837509555765
President,22079,22079,LLC,16.0,58865.0,0.00027180837509555765
President,22079,22079,SWP,15.0,58865.0,0.0002548203516520853
President,22081,22081,REP,2413.0,4132.0,0.5839787028073572
President,22081,22081,DEM,1644.0,4132.0,0.3978702807357212
President,22081,22081,LIB,31.0,4132.0,0.007502420135527589
President,22081,22081,IND,10.0,4132.0,0.002420135527589545
President,22081,22081,IND,10.0,4132.0,0.002420135527589545
President,22081,22081,ASP,5.0,4132.0,0.0012100677637947724
President,22081,22081,CST,4.0,4132.0,0.000968054211035818
President,22081,22081,SWP,4.0,4132.0,0.000968054211035818
President,22081,22081,IND,4.0,4132.0,0.000968054211035818
President,22081,22081,LLC,3.0,4132.0,0.0007260406582768635
President,22081,22081,PSL,2.0,4132.0,0.000484027105517909
President,22081,22081,UTY,1.0,4132.0,0.0002420135527589545
President,22081,22081,IND,1.0,4132.0,0.0002420135527589545
President,22083,22083,REP,6607.0,9940.0,0.6646881287726358
President,22083,22083,DEM,3225.0,9940.0,0.3244466800804829
President,22083,22083,LIB,53.0,9940.0,0.005331991951710261
President,22083,22083,IND,12.0,9940.0,0.0012072434607645875
President,22083,22083,IND,11.0,9940.0,0.0011066398390342052
President,22083,22083,ASP,11.0,9940.0,0.0011066398390342052
President,22083,22083,CST,5.0,9940.0,0.0005030181086519115
President,22083,22083,IND,4.0,9940.0,0.00040241448692152917
President,22083,22083,LLC,3.0,9940.0,0.0003018108651911469
President,22083,22083,PSL,3.0,9940.0,0.0003018108651911469
President,22083,22083,IND,3.0,9940.0,0.0003018108651911469
President,22083,22083,SWP,2.0,9940.0,0.00020120724346076458
President,22083,22083,UTY,1.0,9940.0,0.00010060362173038229
President,22085,22085,REP,8776.0,10596.0,0.8282370705926765
President,22085,22085,DEM,1731.0,10596.0,0.16336353340883353
President,22085,22085,LIB,49.0,10596.0,0.004624386560966402
President,22085,22085,ASP,8.0,10596.0,0.0007550018875047187
President,22085,22085,IND,8.0,10596.0,0.0007550018875047187
President,22085,22085,IND,6.0,10596.0,0.0005662514156285391
President,22085,22085,IND,4.0,10596.0,0.00037750094375235937
President,22085,22085,CST,3.0,10596.0,0.00028312570781426955
President,22085,22085,UTY,3.0,10596.0,0.00028312570781426955
President,22085,22085,LLC,3.0,10596.0,0.00028312570781426955
President,22085,22085,PSL,2.0,10596.0,0.00018875047187617969
President,22085,22085,IND,2.0,10596.0,0.00018875047187617969
President,22085,22085,SWP,1.0,10596.0,9.437523593808984e-05
President,22087,22087,REP,11179.0,17650.0,0.633371104815864
President,22087,22087,DEM,6151.0,17650.0,0.3484985835694051
President,22087,22087,LIB,188.0,17650.0,0.01065155807365439
President,22087,22087,IND,49.0,17650.0,0.0027762039660056657
President,22087,22087,IND,16.0,17650.0,0.0009065155807365439
President,22087,22087,IND,15.0,17650.0,0.0008498583569405099
President,22087,22087,ASP,12.0,17650.0,0.0006798866855524079
President,22087,22087,CST,8.0,17650.0,0.00045325779036827196
President,22087,22087,PSL,8.0,17650.0,0.00045325779036827196
President,22087,22087,LLC,7.0,17650.0,0.00039660056657223796
President,22087,22087,UTY,6.0,17650.0,0.00033994334277620395
President,22087,22087,IND,6.0,17650.0,0.00033994334277620395
President,22087,22087,SWP,5.0,17650.0,0.00028328611898016995
President,22089,22089,REP,18233.0,28517.0,0.6393730055756216
President,22089,22089,DEM,9800.0,28517.0,0.34365466213136026
President,22089,22089,LIB,294.0,28517.0,0.010309639863940807
President,22089,22089,IND,63.0,28517.0,0.00220920854227303
President,22089,22089,ASP,38.0,28517.0,0.0013325384858154784
President,22089,22089,IND,23.0,28517.0,0.0008065364519409475
President,22089,22089,CST,14.0,28517.0,0.0004909352316162289
President,22089,22089,IND,13.0,28517.0,0.0004558684293579269
President,22089,22089,LLC,12.0,28517.0,0.0004208016270996248
President,22089,22089,UTY,11.0,28517.0,0.00038573482484132273
President,22089,22089,PSL,9.0,28517.0,0.0003156012203247186
President,22089,22089,SWP,4.0,28517.0,0.00014026720903320827
President,22089,22089,IND,3.0,28517.0,0.0001052004067749062
President,22091,22091,DEM,3346.0,6158.0,0.543358233192595
President,22091,22091,REP,2714.0,6158.0,0.4407275089314713
President,22091,22091,LIB,43.0,6158.0,0.006982786619032153
President,22091,22091,ASP,14.0,6158.0,0.0022734654108476776
President,22091,22091,IND,11.0,6158.0,0.0017862942513803184
President,22091,22091,IND,10.0,6158.0,0.0016239038648911985
President,22091,22091,CST,7.0,6158.0,0.0011367327054238388
President,22091,22091,PSL,4.0,6158.0,0.0006495615459564793
President,22091,22091,UTY,3.0,6158.0,0.0004871711594673595
President,22091,22091,LLC,2.0,6158.0,0.0003247807729782397
President,22091,22091,IND,2.0,6158.0,0.0003247807729782397
President,22091,22091,IND,2.0,6158.0,0.0003247807729782397
President,22091,22091,SWP,0.0,6158.0,0.0
President,22093,22093,DEM,6510.0,12590.0,0.517077045274027
President,22093,22093,REP,5954.0,12590.0,0.47291501191421764
President,22093,22093,LIB,47.0,12590.0,0.003733121525019857
President,22093,22093,IND,23.0,12590.0,0.0018268467037331215
President,22093,22093,IND,14.0,12590.0,0.0011119936457505957
President,22093,22093,ASP,12.0,12590.0,0.0009531374106433678
President,22093,22093,CST,10.0,12590.0,0.0007942811755361397
President,22093,22093,IND,7.0,12590.0,0.0005559968228752979
President,22093,22093,IND,5.0,12590.0,0.0003971405877680699
President,22093,22093,UTY,3.0,12590.0,0.00023828435266084195
President,22093,22093,PSL,3.0,12590.0,0.00023828435266084195
President,22093,22093,LLC,1.0,12590.0,7.942811755361398e-05
President,22093,22093,SWP,1.0,12590.0,7.942811755361398e-05
President,22095,22095,DEM,13582.0,21432.0,0.6337252706233669
President,22095,22095,REP,7538.0,21432.0,0.3517170586039567
President,22095,22095,LIB,118.0,21432.0,0.005505785740948115
President,22095,22095,IND,63.0,21432.0,0.0029395296752519596
President,22095,22095,IND,34.0,21432.0,0.0015864128406121688
President,22095,22095,ASP,28.0,21432.0,0.0013064576334453153
President,22095,22095,IND,20.0,21432.0,0.000933184023889511
President,22095,22095,IND,16.0,21432.0,0.0007465472191116088
President,22095,22095,CST,9.0,21432.0,0.00041993281075027993
President,22095,22095,UTY,9.0,21432.0,0.00041993281075027993
President,22095,22095,PSL,7.0,21432.0,0.00032661440836132883
President,22095,22095,SWP,6.0,21432.0,0.0002799552071668533
President,22095,22095,LLC,2.0,21432.0,9.33184023889511e-05
President,22097,22097,REP,23171.0,41154.0,0.5630315400690091
President,22097,22097,DEM,17372.0,41154.0,0.4221217864606114
President,22097,22097,LIB,301.0,41154.0,0.0073139913495650485
President,22097,22097,IND,78.0,41154.0,0.0018953200174952618
President,22097,22097,ASP,55.0,41154.0,0.0013364436020799923
President,22097,22097,IND,55.0,41154.0,0.0013364436020799923
President,22097,22097,IND,37.0,41154.0,0.0008990620595810857
President,22097,22097,CST,25.0,41154.0,0.0006074743645818146
President,22097,22097,IND,17.0,41154.0,0.00041308256791563395
President,22097,22097,UTY,15.0,41154.0,0.0003644846187490888
President,22097,22097,PSL,10.0,41154.0,0.00024298974583272586
President,22097,22097,LLC,9.0,41154.0,0.00021869077124945328
President,22097,22097,SWP,9.0,41154.0,0.00021869077124945328
President,22099,22099,REP,18203.0,27038.0,0.6732376655078038
President,22099,22099,DEM,8439.0,27038.0,0.31211628078999926
President,22099,22099,LIB,205.0,27038.0,0.007581921739773652
President,22099,22099,IND,55.0,27038.0,0.0020341741253051262
President,22099,22099,ASP,34.0,27038.0,0.0012574894592795325
President,22099,22099,IND,23.0,27038.0,0.0008506546342185073
President,22099,22099,CST,16.0,27038.0,0.0005917597455433095
President,22099,22099,IND,16.0,27038.0,0.0005917597455433095
President,22099,22099,IND,12.0,27038.0,0.00044381980915748204
President,22099,22099,UTY,11.0,27038.0,0.0004068348250610252
President,22099,22099,SWP,11.0,27038.0,0.0004068348250610252
President,22099,22099,PSL,11.0,27038.0,0.0004068348250610252
President,22099,22099,LLC,2.0,27038.0,7.396996819291368e-05
President,22101,22101,REP,14811.0,23186.0,0.6387906495298887
President,22101,22101,DEM,8055.0,23186.0,0.3474079185715518
President,22101,22101,LIB,173.0,23186.0,0.007461399120158717
President,22101,22101,IND,52.0,23186.0,0.0022427326835159148
President,22101,22101,ASP,31.0,23186.0,0.0013370137151729493
President,22101,22101,IND,16.0,23186.0,0.0006900715949279737
President,22101,22101,IND,13.0,23186.0,0.0005606831708789787
President,22101,22101,LLC,11.0,23186.0,0.000474424221512982
President,22101,22101,IND,7.0,23186.0,0.0003019063227809885
President,22101,22101,CST,6.0,23186.0,0.00025877684809799017
President,22101,22101,SWP,4.0,23186.0,0.00017251789873199344
President,22101,22101,PSL,4.0,23186.0,0.00017251789873199344
President,22101,22101,UTY,3.0,23186.0,0.00012938842404899508
President,22103,22103,REP,99666.0,140110.0,0.7113410891442438
President,22103,22103,DEM,37746.0,140110.0,0.2694026122332453
President,22103,22103,LIB,1868.0,140110.0,0.013332381700092785
President,22103,22103,IND,287.0,140110.0,0.0020483905502819214
President,22103,22103,ASP,152.0,140110.0,0.0010848618942259653
President,22103,22103,IND,81.0,140110.0,0.0005781171936335736
President,22103,22103,CST,56.0,140110.0,0.0003996859610306188
President,22103,22103,UTY,54.0,140110.0,0.0003854114624223824
President,22103,22103,PSL,47.0,140110.0,0.00033545071729355506
President,22103,22103,IND,45.0,140110.0,0.00032117621868531866
President,22103,22103,LLC,43.0,140110.0,0.00030690172007708227
President,22103,22103,IND,34.0,140110.0,0.00024266647634001856
President,22103,22103,SWP,31.0,140110.0,0.000221254728427664
President,22105,22105,REP,37806.0,57661.0,0.6556598047206951
President,22105,22105,DEM,18887.0,57661.0,0.32755241844574323
President,22105,22105,LIB,589.0,57661.0,0.010214876606371725
President,22105,22105,IND,136.0,57661.0,0.002358613274136765
President,22105,22105,ASP,63.0,57661.0,0.001092592913754531
President,22105,22105,IND,42.0,57661.0,0.0007283952758363538
President,22105,22105,IND,37.0,57661.0,0.0006416815525225022
President,22105,22105,LLC,24.0,57661.0,0.0004162258719064879
President,22105,22105,UTY,17.0,57661.0,0.0002948266592670956
President,22105,22105,PSL,17.0,57661.0,0.0002948266592670956
President,22105,22105,IND,17.0,57661.0,0.0002948266592670956
President,22105,22105,CST,14.0,57661.0,0.00024279842527878462
President,22105,22105,SWP,12.0,57661.0,0.00020811293595324396
President,22107,22107,DEM,1329.0,2554.0,0.5203602192638997
President,22107,22107,REP,1197.0,2554.0,0.46867658574784654
President,22107,22107,LIB,11.0,2554.0,0.004306969459671104
President,22107,22107,ASP,4.0,2554.0,0.0015661707126076742
President,22107,22107,IND,4.0,2554.0,0.0015661707126076742
President,22107,22107,IND,2.0,2554.0,0.0007830853563038371
President,22107,22107,UTY,2.0,2554.0,0.0007830853563038371
President,22107,22107,LLC,2.0,2554.0,0.0007830853563038371
President,22107,22107,IND,2.0,2554.0,0.0007830853563038371
President,22107,22107,PSL,1.0,2554.0,0.00039154267815191856
President,22107,22107,CST,0.0,2554.0,0.0
President,22107,22107,SWP,0.0,2554.0,0.0
President,22107,22107,IND,0.0,2554.0,0.0
President,22109,22109,REP,34339.0,46240.0,0.7426254325259516
President,22109,22109,DEM,11198.0,46240.0,0.24217128027681661
President,22109,22109,LIB,434.0,46240.0,0.009385813148788927
President,22109,22109,IND,81.0,46240.0,0.0017517301038062283
President,22109,22109,ASP,51.0,46240.0,0.0011029411764705882
President,22109,22109,IND,27.0,46240.0,0.0005839100346020761
President,22109,22109,IND,25.0,46240.0,0.0005406574394463668
President,22109,22109,CST,17.0,46240.0,0.0003676470588235294
President,22109,22109,PSL,17.0,46240.0,0.0003676470588235294
President,22109,22109,LLC,16.0,46240.0,0.00034602076124567473
President,22109,22109,IND,15.0,46240.0,0.00032439446366782005
President,22109,22109,UTY,11.0,46240.0,0.0002378892733564014
President,22109,22109,SWP,9.0,46240.0,0.00019463667820069204
President,22111,22111,REP,8407.0,11201.0,0.7505579858941166
President,22111,22111,DEM,2654.0,11201.0,0.23694313007767165
President,22111,22111,LIB,76.0,11201.0,0.0067851084724578166
President,22111,22111,IND,14.0,11201.0,0.0012498884028211766
President,22111,22111,ASP,12.0,11201.0,0.0010713329167038657
President,22111,22111,IND,11.0,11201.0,0.0009820551736452103
President,22111,22111,CST,5.0,11201.0,0.0004463887152932774
President,22111,22111,PSL,5.0,11201.0,0.0004463887152932774
President,22111,22111,IND,5.0,11201.0,0.0004463887152932774
President,22111,22111,SWP,4.0,11201.0,0.0003571109722346219
President,22111,22111,UTY,3.0,11201.0,0.00026783322917596643
President,22111,22111,IND,3.0,11201.0,0.00026783322917596643
President,22111,22111,LLC,2.0,11201.0,0.00017855548611731096
President,22113,22113,REP,21930.0,27324.0,0.8025911286780852
President,22113,22113,DEM,5009.0,27324.0,0.1833186941882594
President,22113,22113,LIB,228.0,27324.0,0.00834431269213878
President,22113,22113,IND,45.0,27324.0,0.0016469038208168643
President,22113,22113,ASP,36.0,27324.0,0.0013175230566534915
President,22113,22113,IND,17.0,27324.0,0.0006221636656419265
President,22113,22113,IND,12.0,27324.0,0.0004391743522178305
President,22113,22113,CST,10.0,27324.0,0.00036597862684819204
President,22113,22113,SWP,9.0,27324.0,0.00032938076416337287
President,22113,22113,PSL,9.0,27324.0,0.00032938076416337287
President,22113,22113,LLC,7.0,27324.0,0.0002561850387937344
President,22113,22113,IND,6.0,27324.0,0.00021958717610891525
President,22113,22113,UTY,6.0,27324.0,0.00021958717610891525
President,22115,22115,REP,14107.0,17268.0,0.8169446374797313
President,22115,22115,DEM,2898.0,17268.0,0.16782487838776927
President,22115,22115,LIB,188.0,17268.0,0.010887190178364606
President,22115,22115,IND,18.0,17268.0,0.0010423905489923557
President,22115,22115,IND,16.0,17268.0,0.000926569376882094
President,22115,22115,CST,11.0,17268.0,0.0006370164466064397
President,22115,22115,ASP,8.0,17268.0,0.000463284688441047
President,22115,22115,LLC,5.0,17268.0,0.0002895529302756544
President,22115,22115,IND,4.0,17268.0,0.0002316423442205235
President,22115,22115,UTY,4.0,17268.0,0.0002316423442205235
President,22115,22115,SWP,4.0,17268.0,0.0002316423442205235
President,22115,22115,IND,3.0,17268.0,0.00017373175816539263
President,22115,22115,PSL,2.0,17268.0,0.00011582117211026175
President,22117,22117,REP,13307.0,19513.0,0.6819556193307026
President,22117,22117,DEM,5970.0,19513.0,0.30594987956746783
President,22117,22117,LIB,120.0,19513.0,0.006149746322964177
President,22117,22117,IND,40.0,19513.0,0.0020499154409880592
President,22117,22117,ASP,28.0,19513.0,0.0014349408086916414
President,22117,22117,IND,16.0,19513.0,0.0008199661763952237
President,22117,22117,LLC,9.0,19513.0,0.0004612309742223133
President,22117,22117,CST,5.0,19513.0,0.0002562394301235074
President,22117,22117,IND,4.0,19513.0,0.00020499154409880593
President,22117,22117,UTY,4.0,19513.0,0.00020499154409880593
President,22117,22117,PSL,4.0,19513.0,0.00020499154409880593
President,22117,22117,SWP,3.0,19513.0,0.00015374365807410445
President,22117,22117,IND,3.0,19513.0,0.00015374365807410445
President,22119,22119,REP,11830.0,18216.0,0.6494290733421169
President,22119,22119,DEM,6172.0,18216.0,0.3388230127360562
President,22119,22119,LIB,119.0,18216.0,0.006532718489240228
President,22119,22119,IND,24.0,18216.0,0.0013175230566534915
