county_fips,county_population,county_2020_all_cause_deaths_per_100k,county_covid19_deaths_per_100k
26149,60964.0,10104.323863263566,623.3186798766486
26151,41170.0,11488.948263298518,923.002186057809
26153,8094.0,13096.12058314801,
26155,68122.0,12330.818237867355,660.5795484571797
26157,52245.0,9876.543209876543,689.0611541774332
26159,75677.0,8721.275949099463,647.4886689482935
26161,367601.0,12869.932345124198,1322.0856308878376
26163,1749343.0,14139.02247872487,1898.9986526370185
26165,33631.0,12518.212363593113,713.6273081383248
27001,15886.0,15296.487473246883,1762.5582273700113
27003,356921.0,7808.450609518633,1232.7657941113018
27005,34423.0,12055.89286233042,987.711704383697
27007,47188.0,11189.285411545308,1441.0443333050775
27009,40889.0,10663.014502677981,1418.474406319548
27011,4991.0,13424.163494289722,
27013,67653.0,10509.511773313821,931.222562192364
27015,25008.0,13635.636596289187,1279.5905310300702
27017,35871.0,10258.983580050737,947.8408742438181
27019,105089.0,5737.99351026273,352.0825205302172
27021,29779.0,9805.567681923503,
27023,11800.0,13644.06779661017,2203.3898305084745
27025,56579.0,9173.014722777001,600.929673553792
27027,64222.0,6352.963159042072,825.2623711500731
27029,8818.0,9412.565207530051,
27031,5463.0,8969.430715723962,0.0
27033,11196.0,13933.547695605574,1786.3522686673812
27035,65055.0,11728.537391438014,1168.242256552148
27037,429021.0,6363.324872209052,566.405840273553
27039,20934.0,5206.840546479411,
27041,38141.0,13633.62261083873,1520.673291208935
27043,13653.0,14062.843331136015,805.6837325130009
27045,21067.0,10537.807946076804,
27047,30281.0,12284.931144942373,726.5281859912157
27049,46340.0,12516.184721622789,1359.5166163141994
27051,5972.0,7870.0602813127925,
27053,1265843.0,10698.00915279383,1489.9162060381896
27055,18600.0,9301.075268817203,
27057,21491.0,10841.747708343028,1535.5264994648924
27059,40596.0,7882.550004926594,566.558281604099
27061,45130.0,11655.218258364725,753.3791269665411
27063,9846.0,7617.306520414381,
27065,16337.0,10773.091754912162,795.7397318969211
27067,43199.0,11018.773582721822,1620.4078798120327
27069,4298.0,15123.313168915774,4885.993485342019
27071,12229.0,11857.061084307794,
27073,6623.0,13739.996980220443,2264.8346670693036
27075,10641.0,14190.395639507564,1315.665820881496
27077,3740.0,12566.844919786097,0.0
27079,28887.0,6542.735486551043,
27081,5639.0,14364.248980315659,
27083,25474.0,10127.973620161732,1687.995603360289
27085,35893.0,12035.772991948292,1002.9810826623576
27087,5527.0,11036.728785959833,
27089,9336.0,6212.5107112253645,
27091,19683.0,11481.989534115733,965.3000050805264
27093,23222.0,9689.087933855826,1291.8783911807768
27095,26277.0,12025.725920006089,1331.963313924725
27097,33386.0,10303.720122206914,1048.3436170850057
27099,40062.0,9585.143028306125,698.9166791473217
27101,8194.0,8664.876739077374,
27103,34274.0,6535.566318492151,933.6523312131645
27105,21629.0,8692.033843450921,1387.0266771464237
27107,6375.0,10352.94117647059,
27109,158293.0,15300.73976739338,1118.1795783768075
27111,58746.0,12630.647193000374,800.0544717938243
27113,14119.0,9207.450952617042,849.9185494723423
27115,29579.0,8654.788870482436,574.7320734304744
27117,9126.0,11615.165461319308,1643.6554898093361
27119,31364.0,11350.593036602473,1657.9517918632828
27121,11249.0,9956.440572495332,
27123,550321.0,12460.000617821235,1969.7594676561496
27127,15170.0,11338.167435728412,1384.3111404087015
27129,14548.0,11204.289249381358,2405.8289799285126
27131,66972.0,8899.241474048857,940.6916323239562
27133,9315.0,14385.39989264627,1073.5373054213635
27135,15165.0,10089.020771513355,857.2370590174745
27137,199070.0,17210.026623800673,1853.6193298839603
27139,149013.0,5536.429707475187,523.4442632521996
27141,97238.0,6602.357103190111,555.3384479318785
27143,14865.0,6659.939455095863,
27145,161075.0,13484.401676237778,1930.7775880800868
27147,36649.0,9113.48195039428,
27149,9805.0,8261.091279959204,
27151,9266.0,12410.964817612778,1618.8214979494928
27153,24664.0,7662.990593577684,932.5332468374959
27157,21627.0,8091.737180376382,0.0
27159,13682.0,16152.609267650927,1169.41967548604
27161,18612.0,9241.349666881582,805.9316569954867
27163,262440.0,7209.266880048774,731.5957933241884
27165,10897.0,10645.131687620446,
27167,6207.0,15627.517319155793,
27169,50484.0,8537.35837096902,990.4128040567309
27171,138377.0,5940.293545892742,563.6774897562456
27173,9709.0,9166.752497682563,1544.9582861262745
29001,25343.0,10180.325928264214,986.4656907232767
29003,17712.0,8130.081300813009,564.5889792231255
29005,5143.0,16138.440598872254,
29007,25388.0,12289.270521506223,1102.8832519300456
29009,35789.0,10422.19676436894,726.480203414457
29011,11754.0,9783.903352050367,
29013,16172.0,12614.395251051199,1236.7054167697256
29015,19443.0,14503.934577997223,822.9182739289204
29017,12133.0,9725.541910492047,
29019,180463.0,15199.791647041222,1839.7122955952188
29021,87364.0,17226.775330799872,2426.6288173618423
29023,42478.0,20387.023871180376,1718.5366542680915
29027,44743.0,7241.356189795052,424.64743088304317
29029,46305.0,16499.298131951193,2397.149335924846
29031,78871.0,23405.307400692272,2966.8699522004285
29033,8679.0,11637.285401543957,2304.4129508007836
29037,105780.0,8564.946114577424,368.689733408962
29039,14349.0,10662.763955676355,
29041,7426.0,16832.749798007,2019.9299757608403
29043,88595.0,6140.301371409222,327.33224222585926
29045,6797.0,7797.55774606444,1471.2373105781962
29047,249948.0,12222.54228879607,1708.3553379102855
29049,20387.0,18639.328984156567,3188.3062736057295
29051,76745.0,16079.22340217604,3127.2395595804287
29053,17709.0,8978.485515839404,734.0900107290078
29055,23920.0,14799.33110367893,1672.2408026755852
29057,7561.0,11109.641581801348,2380.637481814575
29059,16878.0,12382.983765849034,1244.2232492001422
29061,8278.0,7127.32544092776,
29063,12547.0,6854.22810233522,
29065,15573.0,14127.014704938034,898.9918448596931
29067,13185.0,11073.189230185817,1365.1877133105802
29069,29131.0,10984.861487762179,514.9153822388521
29071,103967.0,11580.597689651526,1567.8051689478393
29073,14706.0,17475.860193118453,2991.9760641914863
29075,6571.0,11870.339369958909,1978.3898949931518
29077,293086.0,19379.977208054974,2985.4718410295955
29079,9850.0,14010.152284263959,2436.548223350254
29081,8352.0,9818.007662835249,1197.3180076628353
29083,21824.0,13242.302052785924,916.4222873900294
29085,9544.0,12154.233025984913,1676.4459346186086
29087,4403.0,11355.893708834885,
29089,10001.0,7199.2800719928,
29091,40117.0,18670.389111847846,2293.292120547399
29093,10125.0,12543.20987654321,
29095,703011.0,14042.454527738542,1318.6137912493546
29097,121328.0,8876.763813794012,733.5487274165897
29099,225081.0,8610.233649219614,790.8264136022143
29101,54062.0,9045.170359957086,961.8586067848026
29105,35723.0,11813.11759930577,1259.6926349970608
29107,32708.0,10547.878194937019,947.7803595450655
29109,38355.0,12749.315604223699,1433.9721027245469
29111,9776.0,1329.787234042553,
29113,59013.0,6744.276684798265,406.69005134461895
29115,11920.0,11996.644295302012,1090.6040268456375
29117,15227.0,12543.508241938662,2298.5486307217443
29119,22837.0,7531.63725533126,
29121,15117.0,16736.124892505126,1190.7124429450287
29123,12088.0,13567.174056915948,1158.173395102581
29125,8697.0,9198.574220995746,
29127,28530.0,17280.05608131791,2558.710129688048
29129,3617.0,13823.610727121924,
29131,25619.0,10304.851867754402,624.5364768336
29133,13180.0,10242.79210925645,
29135,16132.0,8492.437391519961,
29137,8644.0,10180.472003701989,1388.2461823229985
29139,11551.0,14284.477534412605,1038.8710934118258
29141,20627.0,12556.35817132884,921.1228002133126
29143,17076.0,12590.770672288592,936.9875849144998
29145,58236.0,33415.756576687956,5786.7985438560345
29147,22092.0,8917.255114973746,814.7745790331342
29149,10529.0,10067.432804634818,0.0
29151,13615.0,8226.221079691517,
29153,9174.0,13407.45585349902,1308.0444735120996
29155,15805.0,14425.814615627965,1075.6089844985765
29157,19136.0,10451.505016722407,574.8327759197325
29159,42339.0,13840.666997331067,1700.5597675901652
29161,44573.0,16108.406434388531,2333.2510712763333
29163,18302.0,8305.10326740247,
29165,104418.0,7575.322262445172,660.8056082284664
29167,32149.0,14650.533453606644,2301.782326044356
29169,52607.0,5132.396829319292,285.1331571844051
29171,4696.0,13841.567291311754,
29173,10309.0,6402.172858667183,
29175,24748.0,13132.374333279457,1414.2556974300953
29177,23018.0,10947.953775306283,
29179,6270.0,10047.846889952152,0.0
29181,13288.0,9406.98374473209,
29183,402022.0,9631.313709199994,1263.6124391202472
29185,9397.0,12557.19910609769,1170.58635734809
29186,17894.0,10618.084274058343,
29187,67215.0,13895.707803317711,1026.5565721937069
29189,994205.0,16579.075743936108,2330.505278086511
29195,22761.0,11730.59180176618,1098.3700188919643
29197,4660.0,3218.8841201716737,2575.1072961373393
29199,4902.0,16319.869441044473,2651.9787841697266
29201,38280.0,15543.364681295716,2142.110762800418
29203,8166.0,10409.012980651481,
29205,5930.0,11804.384485666104,
29207,29025.0,11989.664082687339,551.2489233419466
29209,31952.0,7761.642463695543,
29211,6089.0,6404.992609623912,
29213,55928.0,12891.574881991131,1037.0476326705764
29215,25398.0,13819.985825655564,629.9708638475471
29217,20563.0,11671.448718572192,1410.3000534941398
29219,35649.0,7181.12710033942,336.6153328284104
29221,24730.0,9906.99555196118,
29223,12873.0,10720.111862036822,776.8197001475957
29225,39592.0,7274.196807435846,656.6983228935138
29229,18289.0,7764.229864946143,546.7767510525453
29510,300576.0,19705.49877568402,1903.0128819333547
28001,30693.0,16518.424396442184,2964.845404489623
28003,36953.0,20539.604362298054,2868.508646118042
28005,12297.0,11547.53191835407,1382.4510043099942
28007,18174.0,15516.672169032685,1650.709805216243
28009,8259.0,7870.202203656618,
28011,30628.0,13647.642679900744,1893.6920464934049
28013,14361.0,13369.542510967203,905.2294408467377
28015,9947.0,9047.95415703227,
28017,17103.0,8828.860433842015,701.6312927556569
28019,8210.0,11693.05724725944,
28021,8988.0,8900.756564307965,1223.8540275923453
28023,15541.0,11582.266263432211,1608.6480921433626
28025,19316.0,11078.898322634086,983.6405052805965
28027,22124.0,15503.525583077202,2169.589585969987
28029,28065.0,10404.418314626759,890.7892392659896
28031,18636.0,10570.937969521356,858.5533376261
28033,184945.0,11208.737732839492,2011.4087972099812
28035,74897.0,26316.140833411217,5193.799484625552
28037,7713.0,12446.518864255153,1555.8148580318941
28039,24500.0,11102.040816326531,1183.6734693877552
28041,13586.0,7654.938907699102,
28043,20758.0,17294.537045958183,2697.7550823778784
28045,47632.0,9657.3731944911,440.8800806180719
28047,208080.0,14595.347943098808,1489.8116109188772
28049,231840.0,25081.953071083502,4296.066252587992
28051,17010.0,10170.487948265725,1116.9900058788949
28053,8064.0,6820.436507936508,
28057,23390.0,9234.715690466011,598.5463873450193
28059,143617.0,13334.076049492749,1705.9261786557302
28061,16383.0,9338.94891045596,
28063,6990.0,9585.121602288984,
28065,11128.0,10783.608914450037,
28067,68098.0,13201.562454110253,1879.6440424094687
28069,9742.0,8006.569492917266,
28071,54019.0,18641.58907051223,4553.953238675282
28073,63343.0,10798.35183051008,1799.7253050850134
28075,74125.0,25200.674536256323,5760.539629005059
28077,12586.0,9931.670109645638,794.5336087716511
28079,22786.0,9611.164750285263,1404.3711050645134
28081,85436.0,32059.08516316307,5770.401236012922
28083,28183.0,22779.68988397261,4825.604087570521
28085,34153.0,15372.002459520394,2518.080402892864
28087,58595.0,17322.297124328015,3481.5257274511478
28089,106272.0,11404.697380307136,1063.3092442035531
28091,24573.0,11109.754608716883,976.6817238432426
28093,35294.0,10568.368561228537,1020.0034000113333
28095,35252.0,13729.717462838988,2411.2107114489954
28097,9775.0,15345.268542199488,2250.639386189258
28099,29118.0,13840.236279964283,1820.1799574146576
28101,21018.0,9896.27937957941,
28103,10417.0,10079.67745032159,
28105,49587.0,8449.795309254441,1633.4926492830782
28107,34192.0,9826.860084230228,1257.6041179223212
28109,55535.0,12496.623750787792,936.3464481858288
28111,11973.0,10440.15701996158,
28113,39288.0,17409.89615149664,2468.9472612502545
28115,32174.0,8422.95020824268,497.29595325418035
28117,25126.0,10308.047440897875,1273.5811509989653
28121,155271.0,8488.38482395296,927.4107850145874
28123,28124.0,9244.773147489688,497.79547717252166
28125,4321.0,13191.390881740337,2314.2791020597087
28127,26658.0,12191.462225223198,2325.755870657964
28129,15916.0,7665.242523247048,
28131,18336.0,8398.778359511343,
28133,25110.0,14894.464356829949,2230.1871764237358
28135,13809.0,9341.73365196611,868.9984792526612
28137,28321.0,8085.8726739875,776.8087285053494
28139,22015.0,11310.470133999544,1453.5543947308654
28141,19383.0,15425.888665325285,1754.1144301707682
28143,9632.0,8305.647840531563,
28145,28815.0,10411.244143675169,2255.7695644629534
28147,14286.0,9309.813803723926,
28149,45381.0,17364.09510588132,3239.241092086997
28151,43909.0,20542.485595208273,3438.9305153840896
28153,20183.0,11593.915671604816,1635.0393895852947
28155,9689.0,17648.880173392507,2373.82598823408
28157,8630.0,11008.11123986095,1158.7485515643104
28159,17955.0,14146.477304372042,2450.5708716235035
28161,12108.0,12388.503468780971,
28163,29690.0,9397.103401818795,1111.485348602223
30001,9453.0,11636.517507669523,
30003,13319.0,8484.120429461671,
30005,6681.0,8681.335129471636,
30009,10725.0,9510.489510489511,
30011,1252.0,12779.552715654952,
30013,81366.0,17365.975960474894,2580.930609837033
30017,11402.0,11840.02806525171,1052.4469391334856
30019,1690.0,13609.467455621301,
30021,8613.0,15093.463369325438,2786.485545106235
30023,9140.0,15645.514223194747,1312.9102844638949
30025,2846.0,13352.073085031623,
30027,11050.0,16561.085972850677,2081.447963800905
30029,103806.0,13159.162283490357,1069.3023524651753
30031,114434.0,6186.97240330671,428.1944177429785
30035,13753.0,7489.275067258052,799.825492619792
30041,16484.0,11829.652996845425,2547.925260859015
30047,30458.0,9882.461093965461,590.9777398384662
30049,69432.0,11320.428620808849,1008.1806659753428
30053,19980.0,12062.062062062063,
30057,8600.0,11627.906976744185,
30059,1862.0,8055.853920515575,
30061,4397.0,11598.817375483284,0.0
30063,119600.0,11020.066889632108,961.5384615384615
30065,4633.0,14893.157781135335,
30067,16606.0,9996.386848127182,
30071,3954.0,11380.880121396054,2529.0844714213454
30075,1682.0,8323.424494649227,
30077,6890.0,11030.478955007256,
30079,1077.0,17641.597028783657,
30081,43806.0,11870.520020088572,798.9773090444231
30083,10803.0,8423.58604091456,
30085,11004.0,11813.885859687387,1999.2729916394037
30087,8937.0,7944.500391630301,
30089,12113.0,11062.494840254272,
30091,3309.0,9670.59534602599,
30093,34915.0,14435.056565945868,2205.3558642417297
30095,9642.0,7985.895042522298,
30097,3737.0,13379.71635001338,
30101,4736.0,8445.945945945947,
30105,7396.0,12844.780962682531,1757.7068685776096
30107,2126.0,10818.43838193791,
30109,969.0,22703.818369453045,
30111,161300.0,16639.801611903284,2715.4370737755735
37001,169509.0,9568.813455332755,265.4726297718705
37003,37497.0,5733.792036696269,
37005,11137.0,10056.56819610308,0.0
37007,24446.0,6995.0094084921875,
37009,27203.0,9778.33327206558,404.3671653861706
37011,17557.0,9739.704960984223,
37013,46994.0,9809.762948461504,936.2897391156317
37015,18947.0,9975.193962104819,527.7880403230063
37017,32722.0,8556.93417272783,
37019,142820.0,8269.149978994537,238.06189609298417
37021,261191.0,13982.10504956143,800.1807106676723
37023,90485.0,10554.235508647844,839.9182184892524
37025,216453.0,7923.198107672336,632.931860496274
37027,82178.0,9807.977804278518,365.0612085959746
37029,10867.0,4693.1075733873195,0.0
37031,69473.0,11328.14186806385,201.51713615361362
37033,22604.0,7255.353034861087,
37035,159551.0,10479.407838246078,532.745015700309
37037,74470.0,9856.31798039479,711.6959849603867
37039,28612.0,9716.202991751712,559.2059275828324
37041,13943.0,12407.659757584452,1219.2498027684142
37043,11231.0,7835.455435847209,0.0
37045,97947.0,12363.829417950525,1286.4099972434071
37047,55508.0,11079.484038336817,432.37010881314404
37049,102139.0,11768.27656428984,959.4767914312848
37051,335509.0,7579.528418015612,369.5877010750829
37053,27763.0,3890.0695169830346,0.0
37055,37009.0,6863.195438947283,
37057,167609.0,7636.821411738033,173.0217351096898
37061,58741.0,6673.362727907254,493.6926507890571
37063,321488.0,10535.385457622058,696.7600656945204
37065,51472.0,10238.576313335405,1029.6860428971092
37067,382295.0,12754.548189225598,729.8029009011366
37069,69685.0,5223.505775991964,172.2034871206142
37071,224529.0,9602.323085213937,570.0822610887681
37075,8441.0,8174.386920980925,
37077,60443.0,7180.318647320616,314.3457472329302
37079,21069.0,6075.276472542598,
37081,537174.0,9490.407205114172,627.3572436491714
37083,50010.0,9958.008398320337,459.90801839632076
37085,135976.0,5868.682708713302,330.9407542507501
37087,62317.0,10591.010478681581,577.6914806553589
37089,117417.0,11071.65061277328,732.43227130654
37091,23677.0,11319.001562697977,1520.4628964818178
37093,55234.0,4272.730564507368,181.04790527573596
37097,181806.0,8063.540257197232,275.0184262345577
37099,43938.0,7806.454549592608,
37101,209339.0,5904.298768982368,191.0776300641543
37103,9419.0,8705.807410553138,
37105,61779.0,7332.588743747876,291.36114213567714
37107,55949.0,9794.634399184972,697.0633970222881
37109,86111.0,7234.84804496522,325.16170988607723
37111,45756.0,6818.777865198007,371.53597342425036
37113,35858.0,8840.426125271906,
37115,21755.0,6665.13445185015,
37117,22440.0,8467.023172905525,
37119,1110356.0,6741.981850865848,466.517044983771
37121,14964.0,10892.809409248865,
37123,27173.0,7065.837412137048,
37125,100880.0,12946.074544012688,1040.8406026962728
37127,94298.0,10222.910348045558,922.6070542323273
37129,234473.0,11596.217901421485,422.2234542996422
37131,19483.0,7853.000051326798,
37133,197938.0,4218.492659317564,141.45843648010992
37135,148476.0,8688.27285217813,747.595571001374
37137,12726.0,7465.032217507465,
37139,39824.0,12027.922860586581,903.9775010044194
37141,63060.0,4900.095147478592,
37143,13463.0,7576.320285226176,
37145,39490.0,7571.537097999493,
37147,180742.0,12238.439322348982,719.2572838631861
37149,20724.0,6803.7058482918355,
37151,143667.0,6835.250962294751,153.13189528562577
37153,44829.0,9391.242276205134,468.4467643712775
37155,130625.0,8819.138755980863,597.1291866028708
37157,91010.0,9779.145148884738,296.67069552796397
37159,142088.0,10007.882439051855,809.3575812172737
37161,67029.0,11025.078697280282,880.2160258992377
37163,63531.0,6374.840628984276,188.88416678471927
37165,34823.0,14616.776268558137,1378.3993337736554
37167,62806.0,8677.514887112697,445.81727860395506
37169,45591.0,7830.49286043298,
37171,71783.0,12788.543248401433,557.2349999303457
37173,14271.0,11421.76441734987,0.0
37175,34385.0,7997.673404100625,
37179,239859.0,5157.196519621944,308.51458565240415
37181,44535.0,10710.676995621421,1145.1667228022905
37183,1111761.0,5509.2776235180045,354.39271570058673
37185,19731.0,7298.160255435609,
37187,11580.0,9499.136442141624,
37189,56177.0,5536.073482030012,178.00879363440555
37191,123131.0,10533.496844823807,714.6859848454085
37193,68412.0,7893.35204350114,350.81564637782844
37195,81801.0,8630.701336169484,721.2625762521241
37197,37667.0,7460.11097246927,0.0
37199,18069.0,6973.269134982566,0.0
38001,2216.0,28429.602888086643,6317.6895306859205
38003,10415.0,13346.135381661066,2400.384061449832
38005,6832.0,6733.021077283372,
38009,6282.0,8277.618592804838,2069.4046482012095
38011,3024.0,8597.883597883598,
38013,2115.0,,0.0
38015,95626.0,15686.110472047352,2844.414698931253
38017,181923.0,14819.456583279738,2682.453565519478
38019,3762.0,10632.64221158958,
38021,4872.0,17241.379310344826,5747.126436781609
38023,2264.0,7067.137809187279,0.0
38025,4424.0,7233.273056057866,
38027,2287.0,17052.90773939659,
38029,3241.0,10490.589324282628,
38031,3210.0,14330.218068535825,5607.476635514018
38035,69451.0,12282.040575369685,1742.235532965688
38037,2274.0,12752.858399296394,4397.537379067722
38039,2231.0,12102.196324518152,
38041,2499.0,12004.801920768308,
38045,4046.0,10874.938210578348,3213.049925852694
38047,1850.0,8648.648648648648,
38049,5745.0,11662.315056570931,2785.03046127067
38051,2497.0,21225.470564677613,
38053,15024.0,4792.3322683706065,
38055,9450.0,13544.973544973545,2539.6825396825398
38057,8187.0,6962.25723708318,
38059,31364.0,9533.222803213877,1243.463843897462
38061,10545.0,6638.2171645329545,0.0
38063,2879.0,21882.598124348733,4515.456755817992
38067,6801.0,9263.343625937363,1470.3720041170416
38069,3975.0,14088.050314465409,5786.163522012578
38071,11519.0,12501.085163642678,1823.0749196978904
38073,5218.0,18206.209275584515,3066.3089306247607
38075,2327.0,10313.708637730984,4297.378599054577
38077,16177.0,6119.7997156456695,
38079,14176.0,7830.135440180587,
38089,31489.0,7780.494775953508,1238.5277398456603
38093,20704.0,12606.259659969088,3139.4899536321486
38095,2189.0,14618.547281863865,
38097,8036.0,13190.642110502738,1617.7202588352413
38099,10641.0,12122.920778122358,1409.64195094446
38101,67641.0,13896.896852500702,2986.35443000547
38103,3834.0,15649.452269170579,
38105,37589.0,5134.480832158344,478.863497299742
31001,31363.0,13040.844306985939,2104.3905238657017
31003,6298.0,10638.297872340425,
31011,5192.0,14252.696456086287,
31013,10783.0,10108.504126866364,
31015,1919.0,15112.037519541427,
31019,49659.0,13935.036952012726,2577.5790893896374
31021,6459.0,10682.76823037622,
31023,8016.0,10104.790419161676,
31025,26248.0,6971.959768363305,
31027,8402.0,10473.696738871697,2023.3277791002142
31029,3924.0,11977.573904179408,
31031,5689.0,10370.891193531377,
31033,8910.0,10998.877665544333,1459.0347923681256
31035,6203.0,10640.01289698533,1612.1231662098985
31037,10709.0,4295.452423195443,
31039,8846.0,12548.044313814153,1695.6816640289396
31041,10777.0,10485.292753085276,
31043,20026.0,6691.301308299211,1048.636772196145
31045,8589.0,11875.654907439748,1979.2758179066248
31047,23595.0,10171.646535282898,1271.4558169103623
31049,1794.0,7246.376811594203,
31051,5636.0,7274.662881476224,
31053,36565.0,13975.112812799125,1750.3076712703405
31055,571327.0,11931.870890050706,1575.2800060210702
31057,1693.0,15357.35380980508,
31059,5462.0,12632.735261808863,2196.9974368363237
31061,2979.0,9063.44410876133,0.0
31065,4676.0,12189.905902480752,
31067,21513.0,13247.803653604798,929.6704318319156
31069,1837.0,16875.340228633642,
31071,1969.0,15744.032503809041,
31073,1990.0,,
31077,2356.0,8064.516129032258,
31079,61353.0,11425.684155624012,2037.3901846690462
31081,9324.0,9867.009867009867,2252.252252252252
31089,10067.0,11522.797258368928,1092.6790503625707
31093,6445.0,13033.359193173,1861.9084561675718
31095,7046.0,14192.44961680386,
31097,5071.0,8282.390061131926,
31099,6495.0,7236.335642802155,
31101,8034.0,8712.96987801842,
31105,3632.0,13766.519823788545,
31107,8332.0,12602.016322611618,
31109,319090.0,11053.307844181893,1143.877902786048
31111,34914.0,15695.7094575242,2348.6280575127457
31119,35099.0,14530.328499387446,2279.267215590188
31121,7755.0,8639.587362991619,
31123,4642.0,16372.253339077984,2369.668246445498
31125,3519.0,17334.470019892015,
31127,6972.0,13339.070567986231,2294.893861158921
31129,4148.0,15670.2025072324,2892.9604628736743
31131,16012.0,10179.865101174119,
31133,2613.0,16073.478760045924,
31135,2891.0,14181.943964026288,3804.9117952265656
31137,9034.0,14279.388974983396,1439.0081912773965
31139,7148.0,10212.64689423615,1958.5898153329601
31141,33470.0,9052.883178966238,1195.1000896325068
31143,5213.0,17456.359102244387,3069.2499520429697
31145,10724.0,12868.332711674748,1118.9854531891085
31147,7865.0,15893.19771137953,1525.7469802924347
31151,14224.0,6397.63779527559,
31153,187196.0,5550.332272057095,315.1776747366397
31155,21578.0,9593.104087496524,
31157,35618.0,16957.718007748892,3172.5532034364646
31159,17284.0,8215.690812311965,809.997685720898
31161,5246.0,17537.17117804041,3240.5642394205106
31163,3001.0,11662.77907364212,
31167,5920.0,9121.621621621622,
31169,5003.0,13591.84489306416,
31173,7224.0,10382.059800664452,
31175,4158.0,11063.011063011063,
31177,20729.0,8056.346181677842,482.4159390226253
31179,9385.0,7778.369738945125,
31181,3487.0,14338.973329509607,
31185,13679.0,8407.047298779149,
33001,61303.0,13327.243364925043,1484.429799520415
33003,48910.0,10938.458392966673,
33005,76085.0,10961.424722350004,420.5822435434054
33007,31563.0,15777.967873776257,1077.2106580489813
33009,89886.0,18501.21264713081,311.5056849787509
33011,417025.0,10793.117918590013,1417.1812241472333
33013,151391.0,12431.386277916125,733.200784723002
33015,309769.0,9090.644964473528,584.3063702307204
33017,130633.0,10908.422833434124,512.887249010587
33019,43146.0,9224.493579937885,370.83391276132204
34001,263670.0,14404.369097735806,1805.2869116698903
34003,932202.0,12263.436465487093,2969.3135178856082
34005,445349.0,10391.84998731332,1493.2109424294206
34007,506471.0,15720.54471035854,2128.4535541028017
34009,92039.0,15124.023511772184,1455.9045621964601
34011,149527.0,13863.716920689909,2099.955192038896
34013,798975.0,12991.645545855628,3280.4530805094028
34015,291636.0,11768.094473933259,1611.598019448902
34017,672391.0,7906.11415084378,2125.2515277569155
34019,124371.0,8418.361193525821,1189.988019715207
34021,367430.0,10674.142013444738,2003.102631793811
34023,825062.0,11677.910266137575,2553.747475947262
34025,618795.0,13653.956479932773,2249.533367270259
34027,491845.0,13640.476166271894,2775.2645650560644
34029,607186.0,14868.590514274045,2452.2963309430716
34031,501826.0,10774.650974640614,2702.1318146130334
34033,62385.0,13464.775186342871,1586.919932676124
34035,328934.0,9141.65151671764,1714.6296825502989
34037,140488.0,10520.47149934514,1473.43545356187
34039,556341.0,10977.080603442853,2435.55661006469
34041,105267.0,11684.573513066773,1747.9362003286878
35001,679121.0,13959.22081631992,1955.4689076026216
35005,64615.0,12783.409425056103,1934.5353246150273
35006,26675.0,10346.76663542643,1874.4142455482663
35007,11941.0,14236.663596013736,2428.60731931999
35009,48954.0,9192.302978306165,1103.0763573967397
35013,218195.0,11297.234125438255,1617.8189234400422
35015,58460.0,9510.776599384193,1043.4485118029422
35017,26998.0,14260.315578931773,777.8353952144604
35019,4300.0,12093.023255813952,
35023,4198.0,10004.764173415913,0.0
35025,71070.0,7879.555367947095,984.9444209933869
35027,19572.0,9298.998569384836,715.307582260372
35028,19369.0,6969.900356239352,
35029,23709.0,11683.32700662196,970.0957442321481
35031,71367.0,10410.97425981196,2438.101643616798
35035,67490.0,9601.42243295303,340.791228330123
35037,8253.0,13449.654671028717,
35039,38921.0,10123.069808072763,770.7921173659463
35041,18500.0,7405.405405405406,864.8648648648649
35043,146748.0,11986.534739826096,2194.2377408891434
35045,123958.0,12625.244034269672,3170.4286935897644
35047,27277.0,9055.24801114492,
35049,150358.0,10940.555208236343,997.6190159486026
35051,10791.0,24557.501621721804,3892.132332499305
35053,16637.0,8955.941576005289,961.7118470878163
35055,32723.0,10390.245393148549,1069.5840845888213
35057,15461.0,8084.858676670331,
35059,4059.0,10840.108401084011,
35061,76688.0,8097.746713957856,273.836845399541
32001,24909.0,13970.853908225943,2167.8911236902322
32003,2266715.0,11056.528941662275,1679.964177234456
32005,48905.0,9774.05173295164,592.9864022083632
32007,52778.0,6858.918488764258,492.62950471787485
32013,16831.0,7129.701146693601,
32015,5532.0,8134.490238611713,
32019,57510.0,8902.799513128151,191.27108328986262
32021,4505.0,14206.437291897892,
32023,46523.0,13627.668035165403,300.92642348945685
32027,6725.0,8178.438661710037,
32031,471519.0,13040.831864675654,1533.3422407156445
32033,9580.0,7620.041753653444,
32510,55916.0,24966.02045926032,2861.4350096573435
36001,305506.0,16002.959025354656,1852.6641047966325
36003,46091.0,10913.193465101645,1366.861209346727
36005,1418207.0,13209.637239133637,3526.988655393747
36007,190488.0,16058.754357229851,2073.621435471001
36009,76117.0,12112.931408226808,919.636874811146
36011,76576.0,11674.676138737987,1110.0083577099874
36013,126903.0,11741.251191855195,835.2836418366785
36015,83456.0,14582.534509202455,1797.3542944785277
36017,47207.0,12837.079246721883,1228.6313470459888
36019,80485.0,11989.811766167608,347.890911349941
36021,59461.0,12562.85632599519,1597.685878138612
36023,47581.0,10928.732056913474,1303.0411298627603
36025,44135.0,11102.299762093577,521.1283561799025
36027,294218.0,11977.513272471433,1621.2468305814054
